Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,Hospital-onset,6,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,"Hospital-onset, healthcare associated",6,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,No information,0,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,Total cases,20,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,Community-onset,30,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,"Community-onset, community associated",23,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,Total cases,37,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,Community-onset,45,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,"Community-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,Total cases,55,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,Community-onset,64,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,"Community-onset, community associated",56,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,Total cases,73,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,Community-onset,41,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,"Community-onset, community associated",33,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,Total cases,50,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,Community-onset,42,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,Total cases,47,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,Community-onset,48,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,"Community-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,Total cases,60,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,Community-onset,41,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,Total cases,51,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,Community-onset,52,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,"Community-onset, community associated",40,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,"Community-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,Total cases,59,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,Community-onset,42,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,"Community-onset, community associated",35,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,Total cases,49,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2020,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,Community-onset,42,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,"Community-onset, community associated",34,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,Total cases,47,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,Community-onset,34,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,"Community-onset, community associated",29,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,Total cases,44,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,Community-onset,43,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,"Community-onset, community associated",33,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,Total cases,51,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,Community-onset,45,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,"Community-onset, community associated",35,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,"Community-onset, healthcare associated",10,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,Hospital-onset,9,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,"Hospital-onset, healthcare associated",9,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,No information,0,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,Total cases,54,Yes,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,,2021,4,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,Community-onset,27,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,Total cases,33,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,Community-onset,21,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,No information,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,Total cases,23,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,Community-onset,29,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,"Community-onset, community associated",21,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,No information,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,Total cases,37,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,7,Community-onset,33,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,7,"Community-onset, community associated",30,Yes,No
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,,2020,7,"Community-onset, healthcare associated",3,Yes,No
