Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RVV, East Kent Hospitals University,South East,Kent and Medway STP,2020,1,Community-onset,40,N/A,N/A
E. coli,NHS acute trust,RVW, North Tees & Hartlepool,North East,Cumbria and North East STP,2020,1,Community-onset,26,N/A,N/A
E. coli,NHS acute trust,RVY, Southport & Ormskirk Hospital,North West,Cheshire and Merseyside STP,2020,1,Community-onset,22,N/A,N/A
E. coli,NHS acute trust,RW6, Pennine Acute Hospitals,North West,Greater Manchester Health & Social Care Partnership,2020,1,Community-onset,27,N/A,N/A
E. coli,NHS acute trust,RWA, Hull University Teaching Hospitals NHS Trust,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,Community-onset,33,N/A,N/A
E. coli,NHS acute trust,RWD, United Lincolnshire Hospitals,East Midlands,Lincolnshire STP,2020,1,Community-onset,37,N/A,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,"Leicester, Leicestershire and Rutland STP",2020,1,Community-onset,32,N/A,N/A
E. coli,NHS acute trust,RWF, Maidstone & Tunbridge Wells,South East,Kent and Medway STP,2020,1,Community-onset,14,N/A,N/A
E. coli,NHS acute trust,RWG, West Hertfordshire Hospitals,East of England,Hertfordshire and West Essex STP,2020,1,Community-onset,21,N/A,N/A
E. coli,NHS acute trust,RWH, East & North Hertfordshire,East of England,Hertfordshire and West Essex STP,2020,1,Community-onset,19,N/A,N/A
E. coli,NHS acute trust,RWJ, Stockport,North West,Greater Manchester Health & Social Care Partnership,2020,1,Community-onset,7,N/A,N/A
E. coli,NHS acute trust,RWP, Worcestershire Acute Hospitals,West Midlands,Herefordshire and Worcestershire STP,2020,1,Community-onset,26,N/A,N/A
E. coli,NHS acute trust,RWW, Warrington & Halton Hospitals,North West,Cheshire and Merseyside STP,2020,1,Community-onset,11,N/A,N/A
E. coli,NHS acute trust,RWY, Calderdale & Huddersfield,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,Community-onset,25,N/A,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,Nottingham and Nottinghamshire Health and Care STP,2020,1,Community-onset,42,N/A,N/A
E. coli,NHS acute trust,RXC, East Sussex Healthcare,South East,Sussex Health and Care Partnership STP,2020,1,Community-onset,32,N/A,N/A
E. coli,NHS acute trust,RXF, Mid Yorkshire Hospitals,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,Community-onset,26,N/A,N/A
E. coli,NHS acute trust,RXK, Sandwell & West Birmingham Hospitals,West Midlands,The Black Country and West Birmingham STP,2020,1,Community-onset,18,N/A,N/A
E. coli,NHS acute trust,RXL, Blackpool Teaching Hospitals,North West,Healthier Lancashire and South Cumbria,2020,1,Community-onset,23,N/A,N/A
E. coli,NHS acute trust,RXN, Lancashire Teaching Hospitals,North West,Healthier Lancashire and South Cumbria,2020,1,Community-onset,20,N/A,N/A
E. coli,NHS acute trust,RXP, County Durham & Darlington,North East,Cumbria and North East STP,2020,1,Community-onset,30,N/A,N/A
E. coli,NHS acute trust,RXQ, Buckinghamshire Healthcare,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2020,1,Community-onset,18,N/A,N/A
E. coli,NHS acute trust,RXR, East Lancashire Hospitals,North West,Healthier Lancashire and South Cumbria,2020,1,Community-onset,31,N/A,N/A
E. coli,NHS acute trust,RXW, Shrewsbury & Telford Hospital,West Midlands,Shropshire and Telford and Wrekin STP,2020,1,Community-onset,31,N/A,N/A
E. coli,NHS acute trust,RYJ, Imperial College Healthcare,London,North West London Health & Care Partnership (STP),2020,1,Community-onset,30,N/A,N/A
E. coli,NHS acute trust,RYR, University Hospitals Sussex NHS Foundation Trust,South East,Sussex Health and Care Partnership STP,2020,1,Community-onset,50,N/A,N/A
E. coli,CCG,W2U3Z, North West London,London,North West London Health & Care Partnership (STP),2020,1,Community-onset,124,N/A,N/A
E. coli,CCG,X2C4Y, Kirklees,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,Community-onset,22,N/A,N/A
E. coli,NHS acute trust,RP6, Moorfields Eye Hospital,London,North London Partners in Health & Care (STP),2020,1,Community-onset,0,N/A,N/A
E. coli,CCG,00L, Northumberland,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,00N, South Tyneside,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,00P, Sunderland,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,00Q, Blackburn with Darwen,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,00R, Blackpool,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,00T, Bolton,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,00V, Bury,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,00X, Chorley and South Ribble,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,00Y, Oldham,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,01A, East Lancashire,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,01D," Heywood, Middleton and Rochdale",North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",0,N/A,N/A
E. coli,CCG,01E, Greater Preston,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,01F, Halton,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,01G, Salford,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,01H, North Cumbria,North West,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,01J, Knowsley,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",0,N/A,N/A
E. coli,CCG,01K, Morecambe Bay,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,01T, South Sefton,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,01V, Southport and Formby,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,01W, Stockport,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,01X, St Helens,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",0,N/A,N/A
E. coli,CCG,01Y, Tameside and Glossop,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,02A, Trafford,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,02E, Warrington,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,02G, West Lancashire,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,02H, Wigan Borough,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,02M, Fylde and Wyre,North West,Healthier Lancashire and South Cumbria,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,02T, Calderdale,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,02X, Doncaster,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,02Y, East Riding of Yorkshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,03F, Hull,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,03K, North Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,03L, Rotherham,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,03N, Sheffield,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,03Q, Vale of York,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,03R, Wakefield,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,03W, East Leicestershire and Rutland,East Midlands,"Leicester, Leicestershire and Rutland STP",2020,1,"Hospital-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,04C, Leicester City,East Midlands,"Leicester, Leicestershire and Rutland STP",2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,04V, West Leicestershire,East Midlands,"Leicester, Leicestershire and Rutland STP",2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,04Y, Cannock Chase,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,05D, East Staffordshire,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,05G, North Staffordshire,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,05Q, South East Staffordshire and Seisdon Peninsula,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,05V, Stafford and Surrounds,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,05W, Stoke On Trent,West Midlands,Staffordshire & Stoke on Trent STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,06H, Cambridgeshire and Peterborough,East of England,Cambridgeshire and Peterborough STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,06K, East and North Hertfordshire,East of England,Hertfordshire and West Essex STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,06L, Ipswich and East Suffolk,East of England,Suffolk and North East Essex STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,06N, Herts Valleys,East of England,Hertfordshire and West Essex STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,06Q, Mid Essex,East of England,Mid and South Essex STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,06T, North East Essex,East of England,Suffolk and North East Essex STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,07G, Thurrock,East of England,Mid and South Essex STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,07H, West Essex,East of England,Hertfordshire and West Essex STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,07K, West Suffolk,East of England,Suffolk and North East Essex STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,09D, Brighton and Hove,South East,Sussex Health and Care Partnership STP,2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,10Q, Oxfordshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,10R, Portsmouth,South East,Hampshire and the Isle of Wight STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,11J, Dorset,South West,Dorset STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",11,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,12F, Wirral,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",10,N/A,N/A
E. coli,CCG,13Q, zSpecialist Commissioning Hubs,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",0,N/A,N/A
E. coli,CCG,13T, Newcastle Gateshead,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",14,N/A,N/A
E. coli,CCG,14L, Manchester,North West,Greater Manchester Health & Social Care Partnership,2020,1,"Hospital-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,14Y, Buckinghamshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2020,1,"Hospital-onset, healthcare associated",11,N/A,N/A
E. coli,CCG,15A, Berkshire West,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,15C," Bristol, North Somerset and South Gloucestershire",South West,"Bristol, North Somerset and South Gloucestershire STP",2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,15E, Birmingham and Solihull,West Midlands,Birmingham and Solihull STP,2020,1,"Hospital-onset, healthcare associated",9,N/A,N/A
E. coli,CCG,15F, Leeds,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",16,N/A,N/A
E. coli,CCG,15M, Derby and Derbyshire,East Midlands,Joined Up Care Derbyshire STP,2020,1,"Hospital-onset, healthcare associated",19,N/A,N/A
E. coli,CCG,15N, Devon,South West,Devon STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,16C, Tees Valley,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",9,N/A,N/A
E. coli,CCG,27D, Cheshire,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",12,N/A,N/A
E. coli,CCG,36J, Bradford District and Craven,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,36L, South West London,London,South West London Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",11,N/A,N/A
E. coli,CCG,42D, North Yorkshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,52R, Nottingham and Nottinghamshire,East Midlands,Nottingham and Nottinghamshire Health and Care STP,2020,1,"Hospital-onset, healthcare associated",16,N/A,N/A
E. coli,CCG,70F, West Sussex,South East,Sussex Health and Care Partnership STP,2020,1,"Hospital-onset, healthcare associated",8,N/A,N/A
E. coli,CCG,71E, Lincolnshire,East Midlands,Lincolnshire STP,2020,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,72Q, South East London,London,Our Healthier South East London STP,2020,1,"Hospital-onset, healthcare associated",24,N/A,N/A
E. coli,CCG,78H, Northamptonshire,East Midlands,Northamptonshire STP,2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,84H, County Durham,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,91Q, Kent and Medway,South East,Kent and Medway STP,2020,1,"Hospital-onset, healthcare associated",26,N/A,N/A
E. coli,CCG,92A, Surrey Heartlands,South East,Surrey Heartlands Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,92G," Bath and North East Somerset, Swindon and Wiltshire",South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2020,1,"Hospital-onset, healthcare associated",10,N/A,N/A
E. coli,CCG,93C, North Central London,London,North London Partners in Health & Care (STP),2020,1,"Hospital-onset, healthcare associated",12,N/A,N/A
E. coli,CCG,97R, East Sussex,South East,Sussex Health and Care Partnership STP,2020,1,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,99A, Liverpool,North West,Cheshire and Merseyside STP,2020,1,"Hospital-onset, healthcare associated",13,N/A,N/A
E. coli,CCG,99C, North Tyneside,North East,Cumbria and North East STP,2020,1,"Hospital-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex STP,2020,1,"Hospital-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,99F, Castle Point and Rochford,East of England,Mid and South Essex STP,2020,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,99G, Southend,East of England,Mid and South Essex STP,2020,1,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,A3A8R, North East London,London,East London Health & Care Partnership (STP),2020,1,"Hospital-onset, healthcare associated",25,N/A,N/A
