Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Region name,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,Community-onset,18,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,"Community-onset, community associated",17,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,Total cases,24,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,Community-onset,20,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,Community-onset,10,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,Total cases,20,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,Community-onset,13,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,Community-onset,10,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,"Community-onset, community associated",18,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,"Hospital-onset, healthcare associated",0,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,Hospital-onset,0,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,Total cases,21,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,Community-onset,18,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,Total cases,25,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,Community-onset,19,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,Total cases,22,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,Community-onset,13,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,Community-onset,19,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,Total cases,20,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,Community-onset,23,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,"Community-onset, healthcare associated",3,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,4,"Community-onset, community associated",17,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,4,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,5,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,11,Total cases,23,Yes,N/A
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,2,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,3,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,10,"Community-onset, community associated",13,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,3,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,11,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,12,Community-onset,20,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,1,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,10,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,8,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,5,Community-onset,23,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,3,Total cases,19,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,4,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,11,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,11,"Hospital-onset, healthcare associated",6,Yes,N/A
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,7,Community-onset,20,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,6,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,11,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,8,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,12,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,1,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,6,Community-onset,14,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,8,Community-onset,16,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,9,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,9,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,11,"Community-onset, healthcare associated",4,Yes,N/A
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,1,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,2,Total cases,21,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,6,"Community-onset, community associated",11,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2020,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,South East,2021,8,Unknown 3 months,1,Yes,No
